"measure";"siteName";"date";"labName";"flowRate";"popServ";"PMMV";"value";"value_load";"value_pmmv";"value_avg14d_past";"value_load_avg14d_past";"value_pmmv_avg14d_past"
"SARS";"Basse Wavre (Dyle)";2025-11-03;"Sciensano Foodborne Pathogens";638.88;78290;10222.76;15.855;310520650913.271;0.00155095101518572;45.9475;1293690839187.64;0.00365455388663156
"SARS";"Basse Wavre (Dyle)";2025-11-04;NA;NA;NA;NA;NA;NA;NA;45.484387755102;1273696543765.85;0.00359903856895676
"SARS";"Basse Wavre (Dyle)";2025-11-05;NA;NA;NA;NA;NA;NA;NA;44.3781632653061;1234316660547.78;0.00349885334488271
"SARS";"Basse Wavre (Dyle)";2025-11-06;NA;NA;NA;NA;NA;NA;NA;42.6288265306122;1175551189533.42;0.00335399821440941
"SARS";"Basse Wavre (Dyle)";2025-11-07;NA;NA;NA;NA;NA;NA;NA;40.2363775510204;1097400130722.77;0.00316447317753686
"SARS";"Basse Wavre (Dyle)";2025-11-08;NA;NA;NA;NA;NA;NA;NA;37.2008163265306;999863484115.833;0.00293027823426506
"SARS";"Basse Wavre (Dyle)";2025-11-09;NA;NA;NA;NA;NA;NA;NA;33.5221428571429;882941249712.607;0.00265141338459401
"SARS";"Basse Wavre (Dyle)";2025-11-10;"Sciensano Foodborne Pathogens";716.42;78290;14278.99;16.615;364899270915.826;0.00116359770543995;29.2003571428571;746633427513.093;0.00232787862852372
"SARS";"Basse Wavre (Dyle)";2025-11-11;NA;NA;NA;NA;NA;NA;NA;25.4817857142857;629871214985.624;0.00204466596626179
"SARS";"Basse Wavre (Dyle)";2025-11-12;NA;NA;NA;NA;NA;NA;NA;22.3664285714286;532654612130.202;0.00180177539780822
"SARS";"Basse Wavre (Dyle)";2025-11-13;NA;NA;NA;NA;NA;NA;NA;19.8542857142857;454983618946.825;0.00159920692316301
"SARS";"Basse Wavre (Dyle)";2025-11-14;NA;NA;NA;NA;NA;NA;NA;17.9453571428571;396858235435.495;0.00143696054232616
"SARS";"Basse Wavre (Dyle)";2025-11-15;NA;NA;NA;NA;NA;NA;NA;16.6396428571429;358278461596.211;0.00131503625529767
"SARS";"Basse Wavre (Dyle)";2025-11-16;NA;NA;NA;NA;NA;NA;NA;15.9371428571429;339244297428.973;0.00123343406207755
"SARS";"Basse Wavre (Dyle)";2025-11-17;"Sciensano Foodborne Pathogens";716.42;78290;14865.94;14.465;317680887980.585;0.000973029623421055;15.8378571428571;339755742933.781;0.00119215396266579
"SARS";"Basse Wavre (Dyle)";2025-11-18;NA;NA;NA;NA;NA;NA;NA;15.6140816326531;337664314862.846;0.00115048279691462
"SARS";"Basse Wavre (Dyle)";2025-11-19;NA;NA;NA;NA;NA;NA;NA;15.2658163265306;332970013216.169;0.00110842056482403
"SARS";"Basse Wavre (Dyle)";2025-11-20;NA;NA;NA;NA;NA;NA;NA;14.7930612244898;325672837993.749;0.00106596726639404
"SARS";"Basse Wavre (Dyle)";2025-11-21;NA;NA;NA;NA;NA;NA;NA;14.1958163265306;315772789195.586;0.00102312290162463
"SARS";"Basse Wavre (Dyle)";2025-11-22;NA;NA;NA;NA;NA;NA;NA;13.4740816326531;303269866821.681;0.000979887470515818
"SARS";"Basse Wavre (Dyle)";2025-11-23;NA;NA;NA;NA;NA;NA;NA;12.6278571428571;288164070872.033;0.000936260973067592
"SARS";"Basse Wavre (Dyle)";2025-11-24;"Sciensano Foodborne Pathogens";1261.46;78290;5526.61;3.025;116977897560.353;0.000547351812413034;11.6571428571429;270455401346.642;0.000892243409279955
"SARS";"Basse Wavre (Dyle)";2025-11-25;NA;NA;NA;NA;NA;NA;NA;10.7202551020408;252909391237.706;0.000852029020946197
"SARS";"Basse Wavre (Dyle)";2025-11-26;NA;NA;NA;NA;NA;NA;NA;9.81719387755102;235526040545.226;0.000815617808066316
"SARS";"Basse Wavre (Dyle)";2025-11-27;NA;NA;NA;NA;NA;NA;NA;8.94795918367347;218305349269.201;0.000783009770640314
"SARS";"Basse Wavre (Dyle)";2025-11-28;NA;NA;NA;NA;NA;NA;NA;8.11255102040816;201247317409.631;0.000754204908668191
"SARS";"Basse Wavre (Dyle)";2025-11-29;NA;NA;NA;NA;NA;NA;NA;7.3109693877551;184351944966.517;0.000729203222149945
"SARS";"Basse Wavre (Dyle)";2025-11-30;NA;NA;NA;NA;NA;NA;NA;6.54321428571429;167619231939.857;0.000708004711085578
"SARS";"Basse Wavre (Dyle)";2025-12-01;"Sciensano Foodborne Pathogens";667.21;78290;5743.7;4.19;85700137437.7315;0.00072949492487421;5.80928571428572;151049178329.654;0.000690609375475089
"SARS";"Basse Wavre (Dyle)";2025-12-02;NA;NA;NA;NA;NA;NA;NA;5.17214285714286;136503489381.447;0.000676092882014366
"SARS";"Basse Wavre (Dyle)";2025-12-03;NA;NA;NA;NA;NA;NA;NA;4.63178571428571;123982165095.237;0.000664455230703409
"SARS";"Basse Wavre (Dyle)";2025-12-04;NA;NA;NA;NA;NA;NA;NA;4.18821428571429;113485205471.025;0.000655696421542218
"SARS";"Basse Wavre (Dyle)";2025-12-05;NA;NA;NA;NA;NA;NA;NA;3.84142857142857;105012610508.81;0.000649816454530793
"SARS";"Basse Wavre (Dyle)";2025-12-06;NA;NA;NA;NA;NA;NA;NA;3.59142857142857;98564380208.5914;0.000646815329669134
"SARS";"Basse Wavre (Dyle)";2025-12-07;NA;NA;NA;NA;NA;NA;NA;3.43821428571429;94140514570.3703;0.00064669304695724
"SARS";"Basse Wavre (Dyle)";2025-12-08;"Sciensano Foodborne Pathogens";1217.04;78290;3814.36;2.235;83384883893.2175;0.000585943644543252;3.38178571428571;91741013594.1464;0.000649449606395113
"SARS";"Basse Wavre (Dyle)";2025-12-09;NA;NA;NA;NA;NA;NA;NA;3.32984693877551;89536524528.1151;0.000648559532714135
"SARS";"Basse Wavre (Dyle)";2025-12-10;NA;NA;NA;NA;NA;NA;NA;3.28239795918367;87527047372.2764;0.000644022825914307
"SARS";"Basse Wavre (Dyle)";2025-12-11;NA;NA;NA;NA;NA;NA;NA;3.2394387755102;85712582126.6302;0.000635839485995627
"SARS";"Basse Wavre (Dyle)";2025-12-12;NA;NA;NA;NA;NA;NA;NA;3.2009693877551;84093128791.1768;0.000624009512958098
"SARS";"Basse Wavre (Dyle)";2025-12-13;NA;NA;NA;NA;NA;NA;NA;3.16698979591837;82668687365.9159;0.000608532906801717
"SARS";"Basse Wavre (Dyle)";2025-12-14;NA;NA;NA;NA;NA;NA;NA;3.1375;81439257850.8476;0.000589409667526486
"SARS";"Basse Wavre (Dyle)";2025-12-15;"Sciensano Foodborne Pathogens";605;78290;9349.51;3.84;71218290969.4725;0.000410716711357066;3.1125;80404840245.972;0.000566639795132404
"SARS";"Basse Wavre (Dyle)";2025-12-16;NA;NA;NA;NA;NA;NA;NA;3.10311224489796;79501499104.5851;0.000550357782844741
"SARS";"Basse Wavre (Dyle)";2025-12-17;NA;NA;NA;NA;NA;NA;NA;3.10933673469388;78729234426.6868;0.000540563630663496
"SARS";"Basse Wavre (Dyle)";2025-12-18;NA;NA;NA;NA;NA;NA;NA;3.13117346938775;78088046212.2773;0.00053725733858867
"SARS";"Basse Wavre (Dyle)";2025-12-19;NA;NA;NA;NA;NA;NA;NA;3.16862244897959;77577934461.3564;0.000540438906620263
"SARS";"Basse Wavre (Dyle)";2025-12-20;NA;NA;NA;NA;NA;NA;NA;3.22168367346939;77198899173.9243;0.000550108334758274
"SARS";"Basse Wavre (Dyle)";2025-12-21;NA;NA;NA;NA;NA;NA;NA;3.29035714285714;76950940349.9809;0.000566265623002703
"SARS";"Basse Wavre (Dyle)";2025-12-22;"Sciensano Foodborne Pathogens";780.88;78290;3781.94;3.415;81748530846.8514;0.000902975721455126;3.37464285714286;76834057989.5262;0.000588910771353552
"SARS";"Basse Wavre (Dyle)";2025-12-23;NA;NA;NA;NA;NA;NA;NA;3.45198979591837;76874153500.4601;0.000615783617652122
"SARS";"Basse Wavre (Dyle)";2025-12-24;NA;NA;NA;NA;NA;NA;NA;3.52239795918367;77071226882.7828;0.000646884161898415
"SARS";"Basse Wavre (Dyle)";2025-12-25;NA;NA;NA;NA;NA;NA;NA;3.58586734693878;77425278136.4941;0.00068221240409243
"SARS";"Basse Wavre (Dyle)";2025-12-26;NA;NA;NA;NA;NA;NA;NA;3.64239795918367;77936307261.5942;0.000721768344234168
"SARS";"Basse Wavre (Dyle)";2025-12-27;NA;NA;NA;NA;NA;NA;NA;3.69198979591837;78604314258.0829;0.000765551982323629
"SARS";"Basse Wavre (Dyle)";2025-12-28;NA;NA;NA;NA;NA;NA;NA;3.73464285714286;79429299125.9603;0.000813563318360811
"SARS";"Basse Wavre (Dyle)";2025-12-29;"Sciensano Foodborne Pathogens";638.63;78290;3800.14;4.34;84965769319.1978;0.00114206318714574;3.77035714285714;80411261865.2264;0.000865802352345716
"SARS";"Basse Wavre (Dyle)";2025-12-30;NA;NA;NA;NA;NA;NA;NA;3.86770408163265;82908178175.8559;0.000909164884509508
"SARS";"Basse Wavre (Dyle)";2025-12-31;NA;NA;NA;NA;NA;NA;NA;4.02668367346939;86920048057.8488;0.000943650914852186
"SARS";"Basse Wavre (Dyle)";2026-01-01;NA;NA;NA;NA;NA;NA;NA;4.24729591836735;92446871511.2051;0.000969260443373751
"SARS";"Basse Wavre (Dyle)";2026-01-02;NA;NA;NA;NA;NA;NA;NA;4.52954081632653;99488648535.9248;0.000985993470074202
"SARS";"Basse Wavre (Dyle)";2026-01-03;NA;NA;NA;NA;NA;NA;NA;4.87341836734694;108045379132.008;0.00099384999495354
"SARS";"Basse Wavre (Dyle)";2026-01-04;NA;NA;NA;NA;NA;NA;NA;5.27892857142857;118117063299.454;0.000992830018011764
"SARS";"Basse Wavre (Dyle)";2026-01-05;"Sciensano Foodborne Pathogens";799.42;78290;13022.86;9.955;243961459190.19;0.000764425018774678;5.74607142857143;129703701038.264;0.000982933539248875
"SARS";"Basse Wavre (Dyle)";2026-01-06;NA;NA;NA;NA;NA;NA;NA;6.20612244897959;142883025475.665;0.000974590008639625
"SARS";"Basse Wavre (Dyle)";2026-01-07;NA;NA;NA;NA;NA;NA;NA;6.65908163265306;157655036611.656;0.000967799426184013
"SARS";"Basse Wavre (Dyle)";2026-01-08;NA;NA;NA;NA;NA;NA;NA;7.10494897959184;174019734446.237;0.000962561791882041
"SARS";"Basse Wavre (Dyle)";2026-01-09;NA;NA;NA;NA;NA;NA;NA;7.54372448979592;191977118979.409;0.000958877105733708
"SARS";"Basse Wavre (Dyle)";2026-01-10;NA;NA;NA;NA;NA;NA;NA;7.97540816326531;211527190211.172;0.000956745367739014
"SARS";"Basse Wavre (Dyle)";2026-01-11;NA;NA;NA;NA;NA;NA;NA;8.4;232669948141.525;0.000956166577897959
"SARS";"Basse Wavre (Dyle)";2026-01-12;"Sciensano Foodborne Pathogens";1291.58;78290;8812.83;10.185;403261994124.409;0.00115570140352191;8.8175;255405392770.469;0.000957140736210543
"SARS";"Basse Wavre (Dyle)";2026-01-13;NA;NA;NA;NA;NA;NA;NA;9.10989795918367;273223136105.688;0.000953469505322818
"SARS";"Basse Wavre (Dyle)";2026-01-14;NA;NA;NA;NA;NA;NA;NA;9.27719387755102;286123178147.182;0.000945152885234785
"SARS";"Basse Wavre (Dyle)";2026-01-15;NA;NA;NA;NA;NA;NA;NA;9.31938775510204;294105518894.951;0.000932190875946444
"SARS";"Basse Wavre (Dyle)";2026-01-16;NA;NA;NA;NA;NA;NA;NA;9.23647959183674;297170158348.996;0.000914583477457794
"SARS";"Basse Wavre (Dyle)";2026-01-17;NA;NA;NA;NA;NA;NA;NA;9.0284693877551;295317096509.315;0.000892330689768836
"SARS";"Basse Wavre (Dyle)";2026-01-18;NA;NA;NA;NA;NA;NA;NA;8.69535714285714;288546333375.91;0.000865432512879569
"SARS";"Basse Wavre (Dyle)";2026-01-19;"Sciensano Foodborne Pathogens";740.17;78290;10966.03;3.54;80322957210.3717;0.000322815093520627;8.23714285714286;276857868948.78;0.000833888946789994
"SARS";"Basse Wavre (Dyle)";2026-01-20;NA;NA;NA;NA;NA;NA;NA;7.74045918367347;262724266846.706;0.000795058732962992
"SARS";"Basse Wavre (Dyle)";2026-01-21;NA;NA;NA;NA;NA;NA;NA;7.20530612244898;246145527069.686;0.000748941871398562
"SARS";"Basse Wavre (Dyle)";2026-01-22;NA;NA;NA;NA;NA;NA;NA;6.63168367346939;227121649617.722;0.000695538362096706
"SARS";"Basse Wavre (Dyle)";2026-01-23;NA;NA;NA;NA;NA;NA;NA;6.0195918367347;205652634490.813;0.000634848205057422
"SARS";"Basse Wavre (Dyle)";2026-01-24;NA;NA;NA;NA;NA;NA;NA;5.3690306122449;181738481688.959;0.000566871400280712
"SARS";"Basse Wavre (Dyle)";2026-01-25;NA;NA;NA;NA;NA;NA;NA;4.68;155379191212.16;0.000491607947766574
"SARS";"Basse Wavre (Dyle)";2026-01-26;"Sciensano Foodborne Pathogens";757.38;78290;451.69;0;0;0;3.9525;126574763060.416;0.000409057847515009
"SARS";"Basse Wavre (Dyle)";2026-01-27;NA;NA;NA;NA;NA;NA;NA;3.41887755102041;104359366035.749;0.000344865568537046
"SARS";"Basse Wavre (Dyle)";2026-01-28;NA;NA;NA;NA;NA;NA;NA;3.07913265306122;88733000138.1572;0.000299031110832686
"SARS";"Basse Wavre (Dyle)";2026-01-29;NA;NA;NA;NA;NA;NA;NA;2.93326530612245;79695665367.6416;0.000271554474401928
"SARS";"Basse Wavre (Dyle)";2026-01-30;NA;NA;NA;NA;NA;NA;NA;2.98127551020408;77247361724.2018;0.000262435659244772
"SARS";"Basse Wavre (Dyle)";2026-01-31;NA;NA;NA;NA;NA;NA;NA;3.22316326530612;81388089207.838;0.000271674665361219
"SARS";"Basse Wavre (Dyle)";2026-02-01;NA;NA;NA;NA;NA;NA;NA;3.65892857142857;92117847818.5501;0.000299271492751268
"SARS";"Basse Wavre (Dyle)";2026-02-02;"Sciensano Foodborne Pathogens";852.25;78290;12787.47;12.355;322786013539.405;0.000966180174811749;4.28857142857143;109436637556.338;0.00034522614141492
"SARS";"Basse Wavre (Dyle)";2026-02-03;NA;NA;NA;NA;NA;NA;NA;4.89158163265306;125788891656.088;0.000395605205468488
"SARS";"Basse Wavre (Dyle)";2026-02-04;NA;NA;NA;NA;NA;NA;NA;5.46795918367347;141174610117.799;0.000450408684911972
"SARS";"Basse Wavre (Dyle)";2026-02-05;NA;NA;NA;NA;NA;NA;NA;6.01770408163265;155593792941.471;0.000509636579745372
"SARS";"Basse Wavre (Dyle)";2026-02-06;NA;NA;NA;NA;NA;NA;NA;6.54081632653061;169046440127.105;0.000573288889968689
"SARS";"Basse Wavre (Dyle)";2026-02-07;NA;NA;NA;NA;NA;NA;NA;7.03729591836735;181532551674.7;0.000641365615581922
"SARS";"Basse Wavre (Dyle)";2026-02-08;NA;NA;NA;NA;NA;NA;NA;7.50714285714286;193052127584.256;0.000713866756585071
"SARS";"Basse Wavre (Dyle)";2026-02-09;"Sciensano Foodborne Pathogens";776.71;78290;5761.6;6.205;147742563801.252;0.00107695778950292;7.95035714285714;203605167855.774;0.000790792312978136
"SARS";"Brugge";2025-09-08;"Sciensano Foodborne Pathogens";1404.04;180586;9834.01;40.63;758147079397.074;0.00413158009804749;NA;NA;NA
"SARS";"Brugge";2025-09-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-15;"Sciensano Foodborne Pathogens";4829.88;180586;12727.81;13.77;883888420143.311;0.0010818829005147;NA;NA;NA
"SARS";"Brugge";2025-09-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SARS";"Brugge";2025-09-21;NA;NA;NA;NA;NA;NA;NA;20.6525;735028679252.149;0.00203042625054325
"SARS";"Brugge";2025-09-22;"Sciensano Foodborne Pathogens";2665.21;180586;6986.07;10.075;356864750312.87;0.00144215560393755;18.47;706365655746.134;0.00183832450096397
"SARS";"Brugge";2025-09-23;NA;NA;NA;NA;NA;NA;NA;16.8015306122449;679129221145.581;0.00170850818157463
"SARS";"Brugge";2025-09-24;NA;NA;NA;NA;NA;NA;NA;15.6470918367347;653319375450.489;0.00164097729237523
"SARS";"Brugge";2025-09-25;NA;NA;NA;NA;NA;NA;NA;15.0066836734694;628936118660.858;0.00163573183336576
"SARS";"Brugge";2025-09-26;NA;NA;NA;NA;NA;NA;NA;14.880306122449;605979450776.689;0.00169277180454624
"SARS";"Brugge";2025-09-27;NA;NA;NA;NA;NA;NA;NA;15.2679591836735;584449371797.981;0.00181209720591666
"SARS";"Brugge";2025-09-28;NA;NA;NA;NA;NA;NA;NA;16.1696428571429;564345881724.734;0.00199370803747702
"SARS";"Brugge";2025-09-29;"Sciensano Foodborne Pathogens";1394.25;180586;7470.37;33.59;622411803794.314;0.00449643056501887;17.5853571428571;545668980556.949;0.00223760429922732
"SARS";"Brugge";2025-09-30;NA;NA;NA;NA;NA;NA;NA;18.8861224489796;529822961506.045;0.00245733229675523
"SARS";"Brugge";2025-10-01;NA;NA;NA;NA;NA;NA;NA;20.0719387755102;516807824572.023;0.00265289203006075
"SARS";"Brugge";2025-10-02;NA;NA;NA;NA;NA;NA;NA;21.142806122449;506623569754.882;0.00282428349914388
"SARS";"Brugge";2025-10-03;NA;NA;NA;NA;NA;NA;NA;22.0987244897959;499270197054.623;0.00297150670400463
"SARS";"Brugge";2025-10-04;NA;NA;NA;NA;NA;NA;NA;22.939693877551;494747706471.245;0.00309456164464299
"SARS";"Brugge";2025-10-05;NA;NA;NA;NA;NA;NA;NA;23.6657142857143;493056098004.75;0.00319344832105896
"SARS";"Brugge";2025-10-06;"Sciensano Foodborne Pathogens";1505.75;180586;7487.3;18.63;372814581418.272;0.00248821337464774;24.2767857142857;494195371655.135;0.00326816673325255
"SARS";"Brugge";2025-10-07;NA;NA;NA;NA;NA;NA;NA;24.751887755102;494398299936.013;0.00331273811720126
"SARS";"Brugge";2025-10-08;NA;NA;NA;NA;NA;NA;NA;25.0910204081633;493664882847.383;0.0033271624729051
"SARS";"Brugge";2025-10-09;NA;NA;NA;NA;NA;NA;NA;25.2941836734694;491995120389.245;0.00331143980036406
"SARS";"Brugge";2025-10-10;NA;NA;NA;NA;NA;NA;NA;25.3613775510204;489389012561.599;0.00326557009957815
"SARS";"Brugge";2025-10-11;NA;NA;NA;NA;NA;NA;NA;25.2926020408163;485846559364.445;0.00318955337054737
"SARS";"Brugge";2025-10-12;NA;NA;NA;NA;NA;NA;NA;25.0878571428571;481367760797.784;0.00308338961327171
"SARS";"Brugge";2025-10-13;"Sciensano Foodborne Pathogens";1427.08;180586;11135.67;28.82;546599788687.938;0.00258807956773144;24.7471428571429;475952616861.614;0.00294707882775118
"SARS";"Brugge";2025-10-14;NA;NA;NA;NA;NA;NA;NA;24.3787755102041;470863162271.941;0.00282761492255303
"SARS";"Brugge";2025-10-15;NA;NA;NA;NA;NA;NA;NA;23.9827551020408;466099397028.766;0.00272499789767725
"SARS";"Brugge";2025-10-16;NA;NA;NA;NA;NA;NA;NA;23.5590816326531;461661321132.088;0.00263922775312385
"SARS";"Brugge";2025-10-17;NA;NA;NA;NA;NA;NA;NA;23.1077551020408;457548934581.906;0.00257030448889282
"SARS";"Brugge";2025-10-18;NA;NA;NA;NA;NA;NA;NA;22.6287755102041;453762237378.222;0.00251822810498418
"SARS";"Brugge";2025-10-19;NA;NA;NA;NA;NA;NA;NA;22.1221428571429;450301229521.035;0.0024829986013979
"SARS";"Brugge";2025-10-20;"Sciensano Foodborne Pathogens";2219.67;180586;4998.08;11.15;328920122268.614;0.0022308566489532;21.5878571428571;447165911010.346;0.00246461597813401
"SARS";"Brugge";2025-10-21;NA;NA;NA;NA;NA;NA;NA;21.2511734693878;474390983776.852;0.00248396809101312
"SARS";"Brugge";2025-10-22;NA;NA;NA;NA;NA;NA;NA;21.1120918367347;531976447820.553;0.00254105494003524
"SARS";"Brugge";2025-10-23;NA;NA;NA;NA;NA;NA;NA;21.170612244898;619922303141.451;0.00263587652520037
"SARS";"Brugge";2025-10-24;NA;NA;NA;NA;NA;NA;NA;21.4267346938776;738228549739.544;0.00276843284650851
"SARS";"Brugge";2025-10-25;NA;NA;NA;NA;NA;NA;NA;21.8804591836735;886895187614.833;0.00293872390395966
"SARS";"Brugge";2025-10-26;NA;NA;NA;NA;NA;NA;NA;22.5317857142857;1065922216767.32;0.00314674969755382
"SARS";"Brugge";2025-10-27;"Sciensano Foodborne Pathogens";6429.21;180586;6751.84;40.705;3478023674703.47;0.00602872698405175;23.3807142857143;1275309637197;0.00339251022729098
"SARS";"Brugge";2025-10-28;NA;NA;NA;NA;NA;NA;NA;24.0146428571429;1451932620100.5;0.00358642542207635
"SARS";"Brugge";2025-10-29;NA;NA;NA;NA;NA;NA;NA;24.4335714285714;1595791165477.83;0.00372849528190993
"SARS";"Brugge";2025-10-30;NA;NA;NA;NA;NA;NA;NA;24.6375;1706885273328.98;0.00381871980679172
"SARS";"Brugge";2025-10-31;NA;NA;NA;NA;NA;NA;NA;24.6264285714286;1785214943653.96;0.00385709899672172
"SARS";"Brugge";2025-11-01;NA;NA;NA;NA;NA;NA;NA;24.4003571428571;1830780176452.76;0.00384363285169992
"SARS";"Brugge";2025-11-02;NA;NA;NA;NA;NA;NA;NA;23.9592857142857;1843580971725.38;0.00377832137172633
"SARS";"Brugge";2025-11-03;"Sciensano Foodborne Pathogens";1892.75;180586;3326.78;1.965;49429130718.8819;0.000590661239997836;23.3032142857143;1823617329471.83;0.00366116455680094
"SARS";"Brugge";2025-11-04;NA;NA;NA;NA;NA;NA;NA;22.3883673469388;1772585720519.39;0.00350454500357136
"SARS";"Brugge";2025-11-05;NA;NA;NA;NA;NA;NA;NA;21.2147448979592;1690486144868.06;0.00330846271203757
"SARS";"Brugge";2025-11-06;NA;NA;NA;NA;NA;NA;NA;19.7823469387755;1577318602517.83;0.00307291768219958
"SARS";"Brugge";2025-11-07;NA;NA;NA;NA;NA;NA;NA;18.0911734693878;1433083093468.72;0.00279790991405739
"SARS";"Brugge";2025-11-08;NA;NA;NA;NA;NA;NA;NA;16.1412244897959;1257779617720.72;0.002483439407611
"SARS";"Brugge";2025-11-09;NA;NA;NA;NA;NA;NA;NA;13.9325;1051408175273.83;0.0021295061628604
"SARS";"Brugge";2025-11-10;"Sciensano Foodborne Pathogens";1879.54;180586;11819.26;6.16;153871946662.532;0.000521183221284581;11.465;813968766128.05;0.0017361101798056
"SARS";"Brugge";2025-11-11;NA;NA;NA;NA;NA;NA;NA;9.36739795918368;611113243124.368;0.00139887197385437
"SARS";"Brugge";2025-11-12;NA;NA;NA;NA;NA;NA;NA;7.63969387755102;442841606262.786;0.00111779154500669
"SARS";"Brugge";2025-11-13;NA;NA;NA;NA;NA;NA;NA;6.28188775510204;309153855543.303;0.000892868893262581
"SARS";"Brugge";2025-11-14;NA;NA;NA;NA;NA;NA;NA;5.29397959183674;210049990965.919;0.00072410401862203
"SARS";"Brugge";2025-11-15;NA;NA;NA;NA;NA;NA;NA;4.6759693877551;145530012530.634;0.000611496921085042
"SARS";"Brugge";2025-11-16;NA;NA;NA;NA;NA;NA;NA;4.42785714285714;115593920237.449;0.000555047600651616
"SARS";"Brugge";2025-11-17;"Sciensano Foodborne Pathogens";2347.5;180586;6256.61;3.67;114498244603.679;0.000586579633379738;4.54964285714286;120241714086.363;0.000554756057321752
"SARS";"Brugge";2025-11-18;NA;NA;NA;NA;NA;NA;NA;4.62882653061224;124537779137.172;0.000556582519382733
"SARS";"Brugge";2025-11-19;NA;NA;NA;NA;NA;NA;NA;4.66540816326531;128482115389.875;0.000560526986834561
"SARS";"Brugge";2025-11-20;NA;NA;NA;NA;NA;NA;NA;4.65938775510204;132074722844.472;0.000566589459677234
"SARS";"Brugge";2025-11-21;NA;NA;NA;NA;NA;NA;NA;4.61076530612245;135315601500.964;0.000574769937910753
"SARS";"Brugge";2025-11-22;NA;NA;NA;NA;NA;NA;NA;4.51954081632653;138204751359.35;0.000585068421535117
"SARS";"Brugge";2025-11-23;NA;NA;NA;NA;NA;NA;NA;4.38571428571429;140742172419.631;0.000597484910550327
"SARS";"Brugge";2025-11-24;"Sciensano Foodborne Pathogens";3761.63;180586;5092;3.69;184471638332.983;0.000724666142969364;4.20928571428571;142927864681.806;0.000612019404956383
"SARS";"Brugge";2025-11-25;NA;NA;NA;NA;NA;NA;NA;4.09714285714286;146498300765.512;0.000629258849242317
"SARS";"Brugge";2025-11-26;NA;NA;NA;NA;NA;NA;NA;4.04928571428571;151453480670.751;0.000649203243408129
"SARS";"Brugge";2025-11-27;NA;NA;NA;NA;NA;NA;NA;4.06571428571429;157793404397.52;0.000671852587453819
"SARS";"Brugge";2025-11-28;NA;NA;NA;NA;NA;NA;NA;4.14642857142857;165518071945.822;0.000697206881379387
"SARS";"Brugge";2025-11-29;NA;NA;NA;NA;NA;NA;NA;4.29142857142857;174627483315.655;0.000725266125184833
"SARS";"Brugge";2025-11-30;NA;NA;NA;NA;NA;NA;NA;4.50071428571429;185121638507.019;0.000756030318870157
"SARS";"Brugge";2025-12-01;"Sciensano Foodborne Pathogens";2817.17;180586;7108.01;7.5;280802830784.225;0.00105514764329257;4.77428571428571;197000537519.915;0.000789499462435359
"SARS";"Brugge";2025-12-02;NA;NA;NA;NA;NA;NA;NA;5.0019387755102;207274090540.162;0.000817555993720462
"SARS";"Brugge";2025-12-03;NA;NA;NA;NA;NA;NA;NA;5.18367346938776;215942297567.759;0.000840199912725465
"SARS";"Brugge";2025-12-04;NA;NA;NA;NA;NA;NA;NA;5.31948979591837;223005158602.708;0.000857431219450369
"SARS";"Brugge";2025-12-05;NA;NA;NA;NA;NA;NA;NA;5.40938775510204;228462673645.006;0.000869249913895174
"SARS";"Brugge";2025-12-06;NA;NA;NA;NA;NA;NA;NA;5.45336734693878;232314842694.656;0.000875655996059878
"SARS";"Brugge";2025-12-07;NA;NA;NA;NA;NA;NA;NA;5.45142857142857;234561665751.656;0.000876649465944484
"SARS";"Brugge";2025-12-08;"Sciensano Foodborne Pathogens";4819.92;180586;4556.44;3.02;193452317233.894;0.000662798149432452;5.40357142857143;235203142816.007;0.000872230323548991
"SARS";"Brugge";2025-12-09;NA;NA;NA;NA;NA;NA;NA;5.35408163265306;234957192554.76;0.000866404471660019
"SARS";"Brugge";2025-12-10;NA;NA;NA;NA;NA;NA;NA;5.30295918367347;233823814967.915;0.000859171910277571
"SARS";"Brugge";2025-12-11;NA;NA;NA;NA;NA;NA;NA;5.25020408163265;231803010055.472;0.000850532639401645
"SARS";"Brugge";2025-12-12;NA;NA;NA;NA;NA;NA;NA;5.19581632653061;228894777817.432;0.000840486659032242
"SARS";"Brugge";2025-12-13;NA;NA;NA;NA;NA;NA;NA;5.13979591836735;225099118253.794;0.000829033969169361
